,Id,PID,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,MS Zoning_Rare_var,Street_Rare_var,Alley_Missing,Alley_Pave,Lot Shape_IR2,Lot Shape_Rare_var,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_Rare_var,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Lot Config_Rare_var,Land Slope_Mod,Land Slope_Rare_var,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_Rare_var,Condition 2_Rare_var,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_Rare_var,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Rare_var,Roof Matl_Rare_var,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Rare_var,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Rare_var,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Missing,Mas Vnr Type_None,Mas Vnr Type_Rare_var,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Gd,Exter Cond_Rare_var,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Rare_var,Foundation_Slab,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Missing,Bsmt Qual_Rare_var,Bsmt Qual_TA,Bsmt Cond_Gd,Bsmt Cond_Missing,Bsmt Cond_Rare_var,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Missing,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Missing,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Missing,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Rare_var,Heating QC_Fa,Heating QC_Gd,Heating QC_Rare_var,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_Rare_var,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Rare_var,Kitchen Qual_TA,Functional_Min2,Functional_Mod,Functional_Rare_var,Functional_Typ,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Missing,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_Missing,Garage Type_Rare_var,Garage Finish_Missing,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Missing,Garage Qual_Rare_var,Garage Qual_TA,Garage Cond_Missing,Garage Cond_Rare_var,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Pool QC_Rare_var,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_Rare_var,Misc Feature_Rare_var,Misc Feature_Shed,Sale Type_ConLD,Sale Type_New,Sale Type_Rare_var,Sale Type_WD 
10,1044,527451290,160,3.044522437723423,7.426549072397305,3,6,5,6.082762530298219,6.082762530298219,232.0,387.0,0.0,9.797958971132712,21.97726097583591,6.180016653652572,504,0,6.894670039433482,0.0,0.0,1,1,2,1,4,0,6.082762530298219,1.0,16.24807680927192,0,0,0,0,0,0,0,7,2008,11.35510137977666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,387.0,8.0,3.0,3.0,3.0,4.761182036171489,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11,2752,906380150,20,4.158883083359672,8.921057018157429,3,7,5,1.0,1.0,0.0,393.0,0.0,28.548204847240395,34.75629439396553,7.0967213784947605,0,0,7.0967213784947605,0.0,0.0,2,0,2,1,6,0,1.0,2.0,25.13961017995307,105,58,0,0,0,0,0,2,2006,12.120514757168529,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,393.0,8.0,3.0,4.0,4.0,5.218378017157072,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
12,807,906226060,70,4.787491742782046,10.181119289134408,1,5,7,11.357816691600547,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,7.160845906664299,728,0,7.60887062919126,0.0,0.0,1,0,4,1,7,1,10.44030650891055,2.0,24.0,0,0,0,0,0,0,0,6,2009,11.782952602183288,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,3.0,4.0,3.0,4.866985596352111,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
13,1177,533236070,160,3.1780538303479458,7.8804263442924,4,8,5,3.0,2.8284271247461903,456.0,813.0,0.0,12.12435565298214,30.983866769659336,6.8690144506657065,645,0,7.382124365737512,1.0,0.0,2,1,3,1,7,0,2.8284271247461903,2.0,21.908902300206645,169,0,0,0,0,0,0,12,2008,12.206072645530174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,813.0,8.0,3.0,4.0,4.0,5.381986823793959,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
14,1480,907418040,20,4.30406509320417,9.172326929777968,3,7,5,1.0,1.0,0.0,24.0,0.0,36.42801120017397,36.75595189897821,7.215975002651466,0,0,7.215975002651466,0.0,0.0,2,0,3,1,6,0,1.0,2.0,24.698178070456937,0,50,0,0,0,0,0,6,2008,12.170445467887022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,8.0,3.0,4.0,4.0,5.218378017157072,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15,324,923202105,20,4.532599493153256,9.221675881639928,2,5,5,2.449489742783178,2.23606797749979,0.0,0.0,0.0,37.81534080237808,37.81534080237808,7.265429723253953,0,0,7.265429723253953,0.0,0.0,2,0,3,1,7,0,2.449489742783178,2.0,24.979991993593597,0,0,0,0,0,0,0,3,2010,12.063932878369052,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,3.0,4.0,4.597573229534604,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
16,1311,902301140,70,3.5263605246161616,8.427487278331744,2,5,5,9.591663046625438,7.615773105863909,0.0,0.0,0.0,24.979991993593597,24.979991993593597,6.436150368369428,720,0,7.203405521083095,0.0,0.0,1,0,4,1,7,0,9.591663046625438,3.0,22.64950330581225,0,0,96,0,0,0,0,5,2008,11.49272275765271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,4.597573229534604,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17,770,905101490,20,4.382026634673881,9.084323531392696,1,5,6,6.782329983125268,6.782329983125268,0.0,651.0,0.0,21.6794833886788,33.481338085566414,7.02197642307216,0,0,7.02197642307216,1.0,0.0,1,0,3,1,5,0,6.782329983125268,2.0,21.908902300206645,0,80,0,0,0,0,0,6,2009,11.842229212112828,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,651.0,8.0,3.0,3.0,3.0,4.777359344541615,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
18,2063,905107140,20,4.262679877041316,9.011523512653032,1,6,5,5.477225575051661,5.477225575051661,148.0,0.0,0.0,25.69046515733026,25.69046515733026,7.158513997329321,0,0,7.158513997329321,0.0,0.0,1,1,3,1,7,1,5.477225575051661,2.0,22.978250586152114,138,0,0,0,0,0,0,4,2007,11.874090314181814,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,4.761182036171489,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
19,69,528458070,60,4.276666119016055,9.0641578617981,4,7,5,1.0,1.0,0.0,24.0,0.0,27.05549851693737,27.49545416973504,6.638567789166521,783,0,7.344072850573066,0.0,0.0,2,1,3,1,7,0,1.0,2.0,24.779023386727733,169,45,0,0,0,0,0,6,2010,12.279323107269766,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,8.0,3.0,3.0,4.0,4.924790842808375,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
20,2062,905106150,20,4.691347882229144,9.07383312732152,1,5,5,6.244997998398398,6.244997998398398,0.0,492.0,0.0,20.049937655763426,29.899832775452108,6.795705775173514,0,0,6.795705775173514,0.0,0.0,1,0,3,1,5,1,6.244997998398398,2.0,21.213203435596427,0,0,0,0,0,0,0,5,2007,11.76756768334381,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,492.0,8.0,3.0,3.0,3.0,4.597573229534604,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
21,351,527131030,120,3.688879454113936,8.641885635373555,4,8,5,3.0,3.0,0.0,1158.0,0.0,18.520259177452136,38.74274125562104,7.413970290190444,0,0,7.413970290190444,1.0,0.0,2,0,2,1,5,1,3.0,2.0,22.33830790368868,212,59,0,0,0,0,0,10,2009,12.535376392672774,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1158.0,8.0,3.0,4.0,5.0,5.381986823793959,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
22,2393,528142010,60,4.634728988229636,9.46242117318499,4,8,5,1.0,0.0,0.0,0.0,0.0,34.77067730142742,34.77067730142742,7.097548850614793,1044,0,7.720017940432244,0.0,0.0,2,1,3,1,8,1,1.0,2.0,23.9791576165636,243,142,0,0,0,0,0,7,2006,12.748783489541202,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,4.0,5.0,5.381986823793959,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
23,12,527165230,20,4.219507705176107,8.984693690443855,2,6,7,4.242640687119285,1.7320508075688772,0.0,935.0,0.0,15.264337522473747,34.17601498127012,7.079184394609668,0,0,7.079184394609668,1.0,0.0,2,0,3,1,6,0,4.242640687119285,2.0,20.4939015319192,483,21,0,0,0,0,500,3,2010,12.128111104060462,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,935.0,8.0,4.0,3.0,3.0,5.446258154457217,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
24,2339,527250040,190,4.605170185988092,10.453053004618049,2,5,5,7.14142842854285,7.14142842854285,0.0,1056.0,0.0,0.0,32.49615361854384,6.962243464266207,0,0,6.962243464266207,1.0,0.0,1,0,3,1,5,0,7.14142842854285,2.0,23.9165214862028,264,0,0,0,0,0,0,1,2006,11.884489021402713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1056.0,8.0,3.0,3.0,3.0,4.597573229534604,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
25,624,535104120,20,4.5217885770490405,9.266058860732526,2,6,6,6.928203230275509,6.928203230275509,3.0,1312.0,0.0,11.874342087037917,38.11823710509184,7.281385663570282,0,0,7.281385663570282,1.0,0.0,2,0,3,1,6,1,6.928203230275509,2.0,23.021728866442675,0,49,0,0,288,0,0,4,2009,12.141534124392605,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1312.0,8.0,3.0,3.0,3.0,4.9409681511785015,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
26,86,532376160,20,4.174387269895637,9.04192172035122,1,5,8,6.708203932499369,1.0,0.0,553.0,117.0,14.966629547095764,29.899832775452108,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,3,1,5,1,6.082762530298219,1.0,18.33030277982336,416,144,0,0,0,0,0,4,2010,11.83862560460953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,670.0,8.0,4.0,3.0,3.0,5.462435462827344,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
27,1534,909277040,50,4.219507705176107,9.367344120785848,3,5,6,8.426149773176359,3.605551275463989,0.0,606.0,0.0,18.33030277982336,30.692018506445613,7.142827401161621,673,0,7.569411792450712,0.0,0.0,2,0,4,1,7,1,8.426149773176359,1.0,15.491933384829668,0,40,0,0,0,0,0,7,2008,12.196022309676671,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,606.0,6.0,3.0,3.0,4.0,4.521527986178138,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
28,2243,911103060,190,4.31748811353631,9.017968479328726,1,5,6,10.583005244258365,1.0,0.0,0.0,0.0,30.93541659651604,30.93541659651604,6.941190055068375,957,0,7.596392304064196,0.0,0.0,2,0,4,2,9,0,5.196152422706632,0.0,0.0,0,0,133,0,0,0,0,6,2007,11.691908120498669,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,8.0,4.0,3.0,3.0,5.102863232813318,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29,1957,535450190,50,4.0943445622221,8.99516499031115,2,5,7,7.615773105863909,1.0,0.0,0.0,0.0,25.92296279363144,25.92296279363144,6.51025834052315,252,0,6.828712071641684,0.0,0.0,1,0,3,1,6,1,2.0,2.0,24.0,0,0,0,0,0,0,2000,7,2007,11.719126295554126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,4.0,3.0,3.0,5.282649347820332,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
30,380,527355150,20,4.382026634673881,9.169518377455928,3,8,5,5.291502622129181,5.291502622129181,0.0,1104.0,0.0,37.68288736283355,50.23942674832188,7.833600223661103,0,0,7.833600223661103,1.0,0.0,2,1,4,1,9,1,5.291502622129181,2.0,23.280893453645632,474,120,0,0,0,0,0,7,2009,12.535376392672774,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1104.0,8.0,3.0,4.0,4.0,5.381986823793959,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
31,2860,909276010,70,4.219507705176107,9.344434106456882,3,8,7,8.774964387392123,7.483314773547883,0.0,0.0,0.0,28.142494558940577,28.142494558940577,6.674561391814426,725,0,7.324489979348532,0.0,0.0,1,0,3,1,7,2,8.660254037844387,2.0,20.0,0,0,0,0,0,0,0,6,2006,12.345834587905332,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,3.0,4.0,5.447971879459287,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
