Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans
1194,534202130,20,RL,4.276666119016055,9.090655529030203,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,43,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,6.815639990074331,0,0,6.815639990074331,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Missing,Detchd,16.0,Unf,2.0,576.0,TA,TA,Y,0,240,0,0,0,0,Missing,Missing,Missing,0,12,2008,WD ,11.898187865760873,0,0,0,0,0,0,0,0,0,0,0
2429,528228575,120,RL,3.970291913552122,8.289539484624141,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,0,0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,1520.0,GasA,Ex,Y,SBrkr,7.356918242356021,0,0,7.356918242356021,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,0.0,Fin,3.0,648.0,TA,TA,Y,312,0,0,0,0,0,Missing,Missing,Missing,0,10,2006,New,12.485827127509431,0,0,0,0,0,0,0,0,0,0,0
1937,535325280,80,RL,4.0943445622221,8.872627365918836,Pave,Missing,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,52,52,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,7.215239978730097,0,0,7.215239978730097,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,45.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,Missing,MnPrv,Missing,0,2,2007,WD ,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0
1847,533221100,160,FV,4.219507705176107,7.6577552711348655,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,7,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,320.0,756.0,GasA,Ex,Y,SBrkr,6.645090969505644,756,0,7.329749689041512,0.0,0.0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,7.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,12.083905011555967,1,0,0,0,0,0,0,0,0,0,0
1550,910203090,50,RM,4.060443010546419,9.006386515055114,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,78,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,Y,FuseA,6.659293919683638,420,0,7.090076835776092,0.0,0.0,1,0,4,1,TA,7,Typ,0,Missing,Missing,28.0,Missing,0.0,0.0,Missing,Missing,Y,0,0,96,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,11.686878772093667,0,0,0,0,0,0,0,0,1,0,0
2705,904302030,20,RL,3.912023005428146,8.612503371220562,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2,2,Rare_var,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,6.9782137426306985,0,0,6.9782137426306985,1.0,0.0,2,0,2,1,TA,4,Typ,0,Missing,Detchd,2.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD ,11.964001084330445,0,0,0,0,0,0,0,0,0,0,0
2713,905106210,20,RL,4.219507705176107,9.354700422483019,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,38,38,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,673.0,Unf,0.0,378.0,1051.0,GasA,TA,Y,SBrkr,7.055312843339752,0,0,7.055312843339752,0.0,0.0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,38.0,Unf,1.0,336.0,TA,TA,Y,466,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,11.970350312009105,1,0,0,0,0,0,0,0,0,0,0
1938,535325320,50,RL,4.007333185232471,8.874867635688053,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,52,52,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,6.946975992135418,500,0,7.3395376954076745,1.0,0.0,1,0,4,1,Fa,7,Typ,0,Missing,Detchd,5.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,8,2007,WD ,11.652687407345388,0,0,0,0,0,0,0,0,0,0,0
1819,532353120,20,RL,4.1588830833596715,8.745921121024347,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,30,30,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,TA,Y,SBrkr,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,28.0,Unf,1.0,308.0,TA,TA,Y,192,0,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD ,11.701477571514818,0,0,0,0,0,0,0,0,0,0,0
23,527368020,60,FV,4.219507705176107,8.922658299524402,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,10,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533.0,Unf,0.0,281.0,814.0,GasA,Ex,Y,SBrkr,6.70196036600254,860,0,7.422971251049421,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,10.0,RFn,2.0,663.0,TA,TA,Y,0,96,0,0,0,0,Missing,Missing,Missing,0,1,2010,WD ,12.283033686666302,1,0,0,0,0,0,0,0,0,0,0
2289,923228250,160,RM,3.044522437723423,7.601402334583733,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,37,37,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,6.302618975744905,546,0,6.9957661563048505,0.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,37.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD ,11.225243392518447,0,0,0,0,0,0,0,0,0,0,0
1156,532477030,20,RL,4.553876891600541,9.878579916829944,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Rare_var,Norm,Norm,1Fam,1Story,6,5,34,34,Gable,CompShg,HdBoard,Rare_var,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,800.0,Unf,0.0,630.0,1430.0,GasA,TA,Y,SBrkr,7.265429723253953,0,0,7.265429723253953,0.0,1.0,2,0,3,1,TA,6,Typ,2,TA,Attchd,34.0,Unf,2.0,484.0,TA,TA,Y,117,108,165,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.165250651009918,0,0,0,0,0,0,0,0,0,0,0
2717,905107300,80,RL,4.219507705176107,8.878497403738631,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,28,28,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,Y,SBrkr,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,27.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,Missing,GdPrv,Missing,0,7,2006,WD ,11.986049221552207,1,0,0,0,0,0,0,0,0,0,0
2101,906378170,20,RL,4.51085950651685,9.273502946933823,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1494.0,1494.0,GasA,Ex,Y,SBrkr,7.309212365692763,0,0,7.309212365692763,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1.0,RFn,3.0,840.0,TA,TA,Y,160,33,0,0,0,0,Missing,Missing,Missing,0,8,2007,New,12.540757571577291,0,0,0,0,0,0,0,0,0,0,0
1377,905100020,85,RL,4.219507705176107,9.326789184619429,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,45,45,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,784.0,Unf,0.0,197.0,981.0,GasA,TA,Y,SBrkr,6.980075940561763,0,0,6.980075940561763,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Missing,Detchd,12.0,Unf,2.0,440.0,TA,TA,Y,64,0,0,0,64,0,Missing,MnPrv,Missing,0,5,2008,WD ,11.904967552746252,1,0,0,0,0,0,0,0,0,0,0
1381,905104110,20,RL,4.219507705176107,9.236495329453033,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,41,3,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,234.0,992.0,GasA,Ex,Y,SBrkr,6.899723107284872,0,0,6.899723107284872,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Missing,Attchd,41.0,RFn,1.0,294.0,TA,TA,Y,204,0,0,0,0,0,Missing,MnPrv,Shed,600,7,2008,WD ,11.884489021402711,0,0,0,0,0,0,0,0,0,0,0
2502,533127080,60,RL,4.219507705176107,9.584727524513486,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,13,13,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012.0,Unf,0.0,326.0,1338.0,GasA,Ex,Y,SBrkr,7.20934025660291,1168,0,7.832014180505469,1.0,0.0,2,1,5,1,Gd,10,Typ,1,TA,Attchd,13.0,RFn,3.0,796.0,TA,TA,Y,209,55,0,0,0,0,Missing,Missing,Missing,0,11,2006,WD ,12.644327576461329,1,0,0,0,0,0,0,0,0,0,0
2609,535402100,80,RL,4.418840607796598,9.228573140237243,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,43,43,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,Y,SBrkr,7.044032897274685,0,0,7.044032897274685,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,43.0,Unf,1.0,294.0,TA,TA,Y,345,75,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,12.013700752882718,0,0,0,0,0,0,0,0,0,0,0
505,528390100,60,RL,3.9512437185814275,10.74911974074705,Pave,Missing,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,15,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361.0,Rec,180.0,88.0,1629.0,GasA,Ex,Y,SBrkr,7.430114138561801,762,0,7.803026643632217,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,15.0,RFn,3.0,711.0,TA,TA,Y,517,76,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.904207367601158,0,0,0,0,0,0,0,0,0,0,0
1126,528478040,60,FV,4.442651256490317,9.270964993792617,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,3,3,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1026.0,1026.0,GasA,Ex,Y,SBrkr,6.933423025730715,932,0,7.579678823090456,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,3.0,Fin,3.0,936.0,TA,TA,Y,154,210,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.429216196844383,0,0,0,0,0,0,0,0,0,0,0
2914,923226180,180,RM,3.044522437723423,7.293017679772782,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,36,36,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,Unf,0.0,108.0,630.0,GasA,TA,Y,SBrkr,6.4457198193855785,0,0,6.4457198193855785,1.0,0.0,1,0,1,1,TA,3,Typ,0,Missing,Missing,26.0,Missing,0.0,0.0,Missing,Missing,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,11.198214720130528,0,0,0,0,0,0,0,0,1,0,0
393,527401160,90,RL,4.0943445622221,9.104979856318357,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,35,35,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,TA,Y,SBrkr,6.79794041297493,896,0,7.491087593534876,0.0,0.0,2,2,4,2,TA,8,Typ,0,Missing,Missing,29.0,Missing,0.0,0.0,Missing,Missing,Y,32,45,0,0,0,0,Missing,Missing,Missing,0,9,2009,WD ,11.820410164718188,0,0,0,0,0,0,0,0,1,0,0
2405,528180080,120,RL,3.871201010907891,8.684570300824369,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,1,1,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,0.0,1088.0,1560.0,GasA,Ex,Y,SBrkr,7.355641102974253,0,0,7.355641102974253,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1.0,RFn,2.0,556.0,TA,TA,Y,196,56,0,0,0,0,Missing,Missing,Missing,0,3,2006,WD ,12.551433829568632,0,0,0,0,0,0,0,0,0,0,0
67,528445060,20,RL,4.290459441148391,9.103534367658373,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,5,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Missing,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Ex,Y,SBrkr,7.374629015218945,0,0,7.374629015218945,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,5.0,RFn,3.0,880.0,TA,TA,Y,144,0,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD ,12.308177868467327,0,0,0,0,0,0,0,0,0,0,0
2227,909452102,20,RL,4.219507705176107,9.790934566296798,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,12,11,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1680.0,1680.0,GasA,Gd,Y,SBrkr,7.426549072397305,0,0,7.426549072397305,0.0,0.0,2,0,4,1,Gd,7,Typ,0,Missing,Attchd,11.0,Unf,2.0,628.0,TA,TA,Y,152,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,12.043553716032399,1,0,0,0,0,0,0,0,0,0,0
669,535402270,20,RL,4.343805421853684,9.350102314351341,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,42,42,Gable,CompShg,HdBoard,HdBoard,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,872.0,Rec,60.0,108.0,1040.0,GasA,Gd,Y,SBrkr,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,0,3,1,TA,6,Min1,1,Po,Attchd,42.0,RFn,2.0,480.0,TA,TA,Y,0,0,156,0,0,0,Missing,MnPrv,Missing,0,5,2009,WD ,12.0015054797889,0,0,0,0,0,0,0,0,0,0,0
1772,528364110,60,RL,4.174387269895637,9.413852481341165,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,12,12,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,64.0,1198.0,1318.0,GasA,Ex,Y,SBrkr,7.191429330036379,1203,0,7.836369760545124,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,12.0,RFn,3.0,752.0,TA,TA,Y,222,98,0,0,0,0,Missing,Missing,Missing,0,11,2007,WD ,12.577636201962656,0,0,0,0,0,0,0,0,0,0,0
1775,528376010,60,RL,4.406719247264253,9.10985683339786,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,11,10,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,Ex,Y,SBrkr,7.19668657083435,1203,0,7.839131648274333,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,11.0,RFn,3.0,933.0,TA,TA,Y,198,92,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD ,12.706847933442663,0,0,0,0,0,0,0,0,0,0,0
403,527450280,160,RM,3.044522437723423,7.426549072397305,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Rare_var,Norm,Norm,Twnhs,2Story,6,5,36,36,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,254.0,Unf,0.0,229.0,483.0,GasA,TA,Y,SBrkr,6.180016653652572,504,0,6.894670039433482,1.0,0.0,1,1,2,1,TA,5,Typ,0,Missing,Detchd,36.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,11.617285480294472,0,0,0,0,0,0,0,0,0,0,0
2792,907254050,60,RL,3.8066624897703196,9.155672970633875,Pave,Missing,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,7,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,201.0,840.0,GasA,Ex,Y,SBrkr,6.733401891837359,915,0,7.470224135899966,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,7.0,RFn,2.0,530.0,TA,TA,Y,176,73,0,0,0,0,Missing,Missing,Missing,0,8,2006,WD ,12.273731294003989,0,0,0,0,0,0,0,0,0,0,0
1247,535302130,20,RL,4.624972813284271,9.145588494746486,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,55,55,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,500.0,LwQ,196.0,456.0,1152.0,GasA,TA,Y,SBrkr,7.049254841255837,0,0,7.049254841255837,0.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Detchd,37.0,Unf,2.0,636.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2008,WD ,11.831379196088763,0,0,0,0,0,0,0,0,0,0,0
384,527364030,60,FV,4.248495242049359,8.85366542803745,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,6,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,0.0,304.0,926.0,GasA,Ex,Y,SBrkr,6.923628628138427,868,0,7.5411524551363085,1.0,0.0,2,1,3,1,Ex,7,Typ,1,Ex,Attchd,6.0,RFn,2.0,581.0,TA,TA,Y,0,35,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD ,12.392137188602963,0,0,0,0,0,0,0,0,0,0,0
91,533130020,60,RL,4.672828834461906,9.22876950744455,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,18,18,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0.0,76.0,750.0,GasA,Ex,Y,SBrkr,6.966967138613983,862,0,7.56164174558878,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,18.0,RFn,2.0,564.0,TA,TA,Y,240,39,0,0,0,0,Missing,Missing,Missing,0,6,2010,WD ,12.154779351142624,0,0,0,0,0,0,0,0,0,0,0
863,907250070,20,RL,4.499809670330265,9.36426245424844,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,7,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,GasA,Ex,Y,SBrkr,7.384610383176974,0,0,7.384610383176974,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,7.0,RFn,3.0,1231.0,TA,TA,Y,262,93,0,0,0,0,Missing,Missing,Missing,0,9,2009,WD ,12.429216196844383,0,0,0,0,0,0,0,0,0,0,0
1857,533252130,20,RL,4.499809670330265,9.284334051884509,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Rare_var,Norm,Norm,1Fam,1Story,5,8,31,3,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,GasA,TA,Y,SBrkr,7.270312886079025,0,0,7.270312886079025,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,31.0,RFn,2.0,528.0,TA,TA,Y,0,21,0,0,180,0,Missing,Missing,Missing,0,7,2007,WD ,12.292250341771226,0,0,0,0,0,0,0,0,0,0,0
1870,534151180,60,RL,4.356708826689592,9.261983605128021,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,14,14,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,0.0,329.0,1148.0,GasA,Ex,Y,SBrkr,6.994849985833071,984,0,7.637716432664798,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,14.0,Unf,2.0,473.0,TA,TA,Y,235,86,0,0,0,0,Missing,Missing,Missing,0,8,2007,WD ,12.449018824140563,0,0,0,0,0,0,0,0,0,0,0
2318,527108020,20,RL,3.912023005428146,9.606361021256347,Pave,Missing,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,0,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1670.0,1670.0,GasA,Ex,Y,SBrkr,7.4205789054108005,0,0,7.4205789054108005,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,0.0,RFn,3.0,690.0,TA,TA,Y,144,60,0,0,0,0,Missing,Missing,Missing,0,8,2006,New,12.388394202324129,0,0,0,0,0,0,0,0,0,0,0
2100,906378150,20,RL,4.532599493153256,9.257319373170178,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1,0,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2140.0,2140.0,GasA,Ex,Y,SBrkr,7.668561108015897,0,0,7.668561108015897,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Missing,Attchd,1.0,Fin,3.0,894.0,TA,TA,Y,136,32,0,0,0,0,Missing,Missing,Missing,0,6,2007,New,12.793859310432293,0,0,0,0,0,0,0,0,0,0,0
1213,534403080,80,RL,4.442651256490317,9.143131622282732,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,43,9,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,586.0,1219.0,GasA,Gd,Y,SBrkr,7.142827401161621,0,0,7.142827401161621,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,43.0,RFn,2.0,502.0,TA,TA,Y,0,92,0,96,0,0,Missing,MnPrv,Missing,0,10,2008,WD ,12.100156419938624,0,0,0,0,0,0,0,0,0,0,0
2046,904101070,50,RL,4.927253685157205,9.799792316197363,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,61,13,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,152.0,BLQ,469.0,977.0,1598.0,GasA,TA,Y,SBrkr,7.400009517162692,971,479,8.034631032923107,0.0,0.0,3,0,3,1,Ex,12,Rare_var,1,Gd,Missing,27.0,Missing,0.0,0.0,Missing,Missing,Y,122,0,0,0,0,0,Missing,MnPrv,Missing,0,3,2007,WD ,12.20856952572876,0,0,0,0,0,0,0,0,1,0,0
