Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Total_sf,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score
452,528174050,120,RL,3.8501476017100575,8.839856232763264,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,TwnhsE,1Story,6,5,2.0,2.0,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,ALQ,836.0,Unf,0.0,22.847319317591726,36.851051545376556,GasA,Ex,Y,SBrkr,7.213768308118642,0,0,7.213768308118642,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2.0,RFn,2.0,22.0,TA,TA,Y,192,36,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD ,12.269047444691562,0,0,0,0,0,0,0,0,0,0,0,836.0,1365.2137683081187,8,3,4,4,5.055827936808087
321,916475110,60,RL,4.442651256490317,9.560363239834537,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,1Fam,2Story,8,5,2.8284271247461903,2.8284271247461903,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,31.096623610932426,31.096623610932426,GasA,Ex,Y,SBrkr,6.900730664045173,915,0,7.553810852008231,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Missing,Attchd,2.8284271247461903,Fin,2.0,20.760539492026695,TA,TA,Y,135,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,12.220468525813908,0,0,0,0,0,0,0,0,0,0,0,0.0,1888.900730664045,8,3,4,4,5.3832488380544925
2124,907131120,60,RL,4.219507705176107,9.162304922937626,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,3,Norm,Norm,1Fam,2Story,6,5,3.0,3.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706.0,Unf,0.0,9.38083151964686,28.178005607210743,GasA,Ex,Y,SBrkr,6.782192056006791,914,0,7.493317248862145,1.0,0.0,2,1,3,1,TA,7,Typ,0,Missing,Attchd,3.0,RFn,2.0,23.366642891095847,TA,TA,Y,0,36,0,0,0,0,Missing,MnPrv,Missing,0,5,2007,WD ,12.259613412458204,1,0,0,0,0,0,0,0,0,0,0,706.0,1714.7821920560068,8,3,3,3,4.762106606532858
1278,535456050,90,RL,4.727387818712341,9.049349685884057,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,2,Artery,Norm,Duplex,1Story,5,5,6.855654600401044,6.855654600401044,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,42.42640687119285,42.42640687119285,GasA,TA,N,SBrkr,7.495541943884256,0,0,7.495541943884256,0.0,0.0,2,0,6,2,TA,10,Typ,0,Missing,Missing,5.291502622129181,Missing,0.0,0.0,Missing,Missing,N,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD ,11.77528972943772,0,0,0,0,0,0,0,0,1,0,0,0.0,1807.4955419438843,8,3,3,3,4.598396155909655
914,909251170,50,RL,3.9318256327243257,8.727616178321068,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1.5Fin,6,6,9.16515138991168,4.358898943540674,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,264.0,Unf,0.0,26.68332812825267,31.240998703626616,GasA,Ex,Y,SBrkr,7.05617528410041,448,0,7.382746449738912,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,9.16515138991168,Unf,1.0,14.696938456699069,Fa,TA,Y,147,16,0,0,0,0,Missing,MnPrv,Missing,0,10,2009,WD ,11.83101549359339,0,0,0,0,0,0,0,0,0,0,0,264.0,1431.0561752841004,8,3,3,4,4.941874986950475
579,533352150,20,RL,4.219507705176107,9.20943996673302,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,1,Feedr,Norm,1Fam,1Story,4,4,5.744562646538029,4.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116.0,Unf,0.0,12.84523257866513,35.79106033634656,GasA,Ex,Y,SBrkr,7.390181428226429,0,0,7.390181428226429,1.0,0.0,2,0,3,1,TA,8,Min1,1,TA,Attchd,4.0,Unf,2.0,22.135943621178654,TA,TA,Y,120,78,0,0,0,0,Missing,GdWo,Missing,0,6,2009,WD ,11.918390573078392,1,0,0,0,0,0,0,0,0,0,0,1116.0,1288.3901814282265,7,3,3,3,4.126998733284369
1418,905480240,50,RL,4.0943445622221,9.114269903225448,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Artery,Norm,1Fam,1.5Fin,5,6,8.18535277187245,7.615773105863909,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236.0,Rec,380.0,0.0,24.819347291981714,GasA,TA,N,SBrkr,6.423246963533519,495,0,7.01301578963963,0.0,1.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,8.18535277187245,Unf,1.0,14.142135623730951,TA,Fa,Y,48,0,0,0,0,0,Missing,Missing,Missing,0,3,2008,Rare_var,11.461632170582678,0,0,0,0,0,0,0,0,0,0,0,616.0,1117.4232469635335,8,3,3,3,4.778164536327273
1166,533213070,160,FV,3.1780538303479458,7.731930721948486,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,Twnhs,2Story,7,5,3.0,3.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,13.96424004376894,27.27636339397171,GasA,Gd,Y,SBrkr,6.6293632534374485,744,0,7.313886831633462,0.0,0.0,2,1,3,1,TA,6,Typ,0,Missing,Detchd,3.0,Unf,2.0,20.97617696340303,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,8,2008,WD ,12.097373228606832,0,0,0,0,0,0,0,0,0,0,0,549.0,1494.6293632534375,8,3,3,3,4.92581705715606
1797,528458090,60,FV,4.394449154672439,9.250618218474752,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,4,Norm,Norm,1Fam,2Story,5,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,Missing,Unf,0.0,Unf,0.0,26.92582403567252,26.92582403567252,GasA,Ex,Y,SBrkr,6.586171654854675,863,0,7.370230641807081,0.0,0.0,3,0,3,1,Gd,8,Typ,0,Missing,Attchd,0.0,Unf,2.0,23.68543856465402,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,New,12.264855572467235,0,0,0,0,0,0,0,0,0,0,0,0.0,1594.5861716548548,8,3,4,4,4.892117486184884
2568,535105160,20,RL,4.442651256490317,9.047821442478408,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,3,6.708203932499369,6.708203932499369,Hip,CompShg,HdBoard,HdBoard,Rare_var,203.0,TA,TA,CBlock,TA,TA,No,Rec,600.0,Unf,0.0,25.199206336708304,35.14256678161116,GasA,TA,Y,SBrkr,7.118826249062078,0,0,7.118826249062078,0.0,0.0,1,0,2,1,TA,6,Typ,0,Missing,Attchd,6.708203932499369,Unf,2.0,21.908902300206645,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,12,2006,WD ,11.498826540590729,0,0,0,0,0,0,0,0,0,0,0,600.0,1242.118826249062,8,3,3,3,4.238859395074421
2075,905376090,20,RL,4.219507705176107,9.77229627684378,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,1,Norm,Norm,1Fam,1Story,5,7,7.681145747868608,1.4142135623730951,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,Gd,Mn,BLQ,300.0,Unf,0.0,10.44030650891055,20.223748416156685,GasA,Ex,Y,SBrkr,7.1891677384203225,0,0,7.1891677384203225,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Detchd,3.3166247903554,Unf,2.0,24.0,TA,TA,Y,0,42,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD ,12.283033686666302,1,0,0,0,0,0,0,0,0,0,0,300.0,416.18916773842034,8,4,3,4,5.2834293424796
2445,528315080,60,RL,4.418840607796598,9.163772736159848,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,4,Norm,Norm,1Fam,2Story,8,5,2.449489742783178,2.449489742783178,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,505.0,Unf,0.0,25.592967784139454,34.058772731852805,GasA,Ex,Y,SBrkr,7.094234845924755,1029,0,7.711548979629146,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2.449489742783178,RFn,3.0,27.712812921102035,TA,TA,Y,0,50,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,12.611537753638338,0,0,0,0,0,0,0,0,0,0,0,505.0,2196.094234845925,8,3,4,4,5.3832488380544925
229,905109130,60,RL,4.382026634673881,9.546812608597396,Pave,Missing,Reg,Lvl,AllPub,Inside,Mod,2,Norm,Norm,1Fam,2Story,7,5,3.7416573867739413,3.605551275463989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201.0,Unf,0.0,10.246950765959598,36.138621999185304,GasA,Ex,Y,SBrkr,7.174724309836376,954,0,7.723120092266331,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,3.7416573867739413,RFn,2.0,23.08679276123039,TA,TA,Y,296,44,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,12.70076888736628,0,0,0,0,0,0,0,0,0,0,0,1201.0,2267.174724309836,8,3,4,4,5.21953838743129
1663,527402090,80,RL,4.248495242049359,9.259130536145614,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,2,Norm,Norm,1Fam,SLvl,5,7,6.0,1.4142135623730951,Rare_var,CompShg,MetalSd,Rare_var,BrkFace,82.0,TA,TA,CBlock,TA,TA,Av,ALQ,349.0,Unf,0.0,4.795831523312719,19.28730152198591,GasA,TA,Y,SBrkr,6.356107660695892,533,0,7.011213987350367,0.0,1.0,1,0,3,1,TA,5,Typ,0,Missing,BuiltIn,6.0,Unf,1.0,16.97056274847714,TA,TA,Y,35,0,0,0,0,0,Missing,GdWo,Missing,0,12,2007,WD ,11.842229212112828,0,0,0,0,0,0,0,0,0,0,0,349.0,911.3561076606959,8,3,3,3,4.957932916744889
2727,905202210,20,RL,4.465908118654584,9.47654341275084,Pave,Missing,Reg,Low,AllPub,Inside,Mod,2,Norm,Norm,1Fam,1Story,5,6,6.557438524302,6.557438524302,Rare_var,Rare_var,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,104.0,ALQ,850.0,6.782329983125268,31.622776601683793,GasA,Ex,Y,SBrkr,6.907755278982137,0,0,6.907755278982137,1.0,0.0,1,0,1,1,TA,4,Typ,2,TA,Attchd,3.605551275463989,Unf,2.0,23.979157616563597,TA,TA,Y,238,0,148,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,12.007621706806336,0,0,0,0,0,0,0,0,0,0,0,954.0,1006.9077552789821,8,3,3,3,4.778164536327273
2226,909451130,160,RM,3.1780538303479458,7.485491608030754,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,Twnhs,2Story,6,6,5.196152422706632,5.196152422706632,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,GLQ,330.0,Unf,0.0,13.638181696985855,22.715633383201094,GasA,Gd,Y,SBrkr,6.270988431858299,516,0,6.951772164398911,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,5.196152422706632,Unf,2.0,21.494185260204677,TA,TA,Y,180,0,0,0,0,0,Missing,MnPrv,Missing,0,12,2007,WD ,11.727230067617231,0,0,0,0,0,0,0,0,0,0,0,330.0,1038.2709884318583,8,4,3,3,5.267371412685185
130,534450180,20,RL,3.912023005428146,8.88280805492444,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,7,7.211102550927978,1.4142135623730951,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,696.0,Unf,0.0,12.727922061357855,29.29163703175362,GasA,Gd,Y,SBrkr,6.754604099487962,0,0,6.754604099487962,1.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Missing,5.477225575051661,Missing,0.0,0.0,Missing,Missing,Y,117,0,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,11.665646551987892,0,0,0,0,0,0,0,0,1,0,0,696.0,864.754604099488,8,4,3,3,5.2834293424796
1675,527427200,120,Rare_var,3.258096538021482,9.300455261418444,Pave,Missing,IR2,Lvl,AllPub,FR2,Gtl,2,Norm,Norm,TwnhsE,1Story,6,5,3.1622776601683795,3.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,930.0,Unf,0.0,21.79449471770337,37.48332962798263,GasA,Ex,Y,SBrkr,7.198183577101943,0,0,7.198183577101943,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,3.1622776601683795,Fin,2.0,22.847319317591726,TA,TA,Y,0,68,0,0,0,0,Missing,Missing,Missing,0,10,2007,WD ,12.083905011555968,0,0,0,0,0,0,0,0,0,0,0,930.0,1412.1981835771019,8,3,4,4,5.055827936808087
2038,903457130,190,RM,3.951243718581428,8.373322820996535,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,2fmCon,1.5Fin,4,6,7.0,7.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,28.42534080710379,GasA,TA,Y,SBrkr,6.731018100482083,477,0,7.181591944611865,1.0,0.0,2,0,3,1,TA,5,Typ,0,Missing,Detchd,7.0,RFn,2.0,20.8806130178211,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,2,2007,COD,11.507912923146684,0,0,0,0,0,0,0,0,0,0,0,808.0,1291.731018100482,8,3,3,3,4.61445408570407
2416,528221010,20,RL,4.624972813284271,9.363919459904483,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,6,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,36.41428291206625,36.41428291206625,GasA,Ex,Y,SBrkr,7.189922170745808,0,0,7.189922170745808,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,0.0,Fin,2.0,20.663978319771825,TA,TA,Y,100,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,New,12.067901936471507,0,0,0,0,0,0,0,0,0,0,0,0.0,1333.1899221707458,8,3,4,4,5.055827936808087
2507,533212100,160,FV,3.4011973816621555,8.064636475774222,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,TwnhsE,2Story,7,5,1.0,1.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,24.49489742783178,24.49489742783178,GasA,Ex,Y,SBrkr,6.253828811575473,600,80,7.090076835776092,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,1.0,RFn,2.0,21.908902300206645,TA,TA,Y,0,166,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,11.925035115797062,0,0,0,0,0,0,0,0,0,0,0,0.0,1206.2538288115754,8,3,3,4,4.92581705715606
269,907290170,120,RM,4.219507705176107,8.39728289474368,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,TwnhsE,1Story,6,5,2.6457513110645907,2.6457513110645907,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,672.0,Unf,0.0,13.2664991614216,29.120439557122072,GasA,Ex,Y,SBrkr,6.742880635791903,0,0,6.742880635791903,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Missing,Attchd,2.6457513110645907,Fin,2.0,20.493901531919196,TA,TA,Y,140,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,11.875830958659597,1,0,0,0,0,0,0,0,0,0,0,672.0,854.742880635792,8,3,4,4,5.055827936808087
981,923230200,85,RL,3.912023005428146,8.94754601503218,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,SFoyer,5,8,6.082762530298219,6.082762530298219,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,720.0,BLQ,76.0,0.0,28.21347195933177,GasA,Gd,Y,SBrkr,6.679599185844383,0,0,6.679599185844383,0.0,1.0,1,0,2,1,TA,4,Typ,0,Missing,Detchd,3.3166247903554,Unf,1.0,18.33030277982336,TA,TA,Y,138,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2009,WD ,11.789799338705404,0,0,0,0,0,0,0,0,0,0,0,796.0,802.6795991858444,8,3,3,3,5.137701297162507
2296,923230010,60,RL,4.219507705176107,9.022322622637349,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,2,Norm,Norm,1Fam,2Story,5,7,5.477225575051661,5.477225575051661,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,531.0,Unf,0.0,13.601470508735444,26.758176320519304,GasA,Ex,Y,SBrkr,6.573680166960646,716,0,7.266827347520591,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,5.477225575051661,Fin,2.0,23.043437243605826,TA,TA,Y,0,136,0,0,240,0,Missing,GdPrv,Missing,0,6,2007,WD ,11.964001084330445,0,0,0,0,0,0,0,0,0,0,0,531.0,1438.5736801669607,8,3,3,3,4.957932916744889
940,910202070,70,RM,4.07753744390572,9.27706400401909,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,2Story,5,7,9.433981132056603,3.4641016151377544,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456.0,Unf,0.0,14.696938456699069,25.92296279363144,GasA,Gd,Y,FuseA,6.51025834052315,672,0,7.203405521083095,0.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Detchd,6.708203932499369,Unf,1.0,21.633307652783937,TA,Fa,Y,0,128,218,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,11.898187865760873,0,0,0,0,0,0,0,0,0,0,0,456.0,1350.5102583405233,8,4,3,3,5.2834293424796
475,528235010,60,RL,4.262679877041316,8.961237781491876,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,2Story,7,5,2.23606797749979,2.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,425.0,Unf,0.0,17.05872210923198,26.758176320519304,GasA,Ex,Y,SBrkr,6.573680166960646,716,0,7.266827347520591,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2.23606797749979,Fin,2.0,20.784609690826528,TA,TA,Y,100,51,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.146853285870202,0,0,0,0,0,0,0,0,0,0,0,425.0,1438.5736801669607,8,3,4,4,5.21953838743129
2404,528174080,120,RL,3.7612001156935615,8.861066543517762,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,TwnhsE,1Story,7,5,1.0,1.0,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,26.551836094703507,36.932370625238775,GasA,Ex,Y,SBrkr,7.218176838403408,0,0,7.218176838403408,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,1.0,RFn,2.0,22.0,TA,TA,Y,192,36,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,12.1326951757254,0,0,0,0,0,0,0,0,0,0,0,659.0,1371.2181768384035,8,3,4,4,5.21953838743129
2491,532376080,20,RL,4.219507705176107,9.138629524422182,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,1,Rare_var,Norm,1Fam,1Story,5,5,6.4031242374328485,6.4031242374328485,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,554.0,Unf,0.0,20.73644135332772,31.368774282716245,GasA,TA,Y,SBrkr,6.891625897052253,0,0,6.891625897052253,0.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,6.4031242374328485,Unf,1.0,17.60681686165901,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD ,11.744037185933616,1,0,0,0,0,0,0,0,0,0,0,554.0,990.8916258970522,8,3,3,3,4.598396155909655
601,534275100,20,RL,4.174387269895637,9.002701007197938,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,7,7.0710678118654755,7.0710678118654755,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,Unf,0.0,21.470910553583888,29.393876913398138,GasA,Ex,Y,SBrkr,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,7.0,Unf,1.0,17.549928774784245,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,9,2009,WD ,11.6784399034478,0,0,0,0,0,0,0,0,0,0,0,403.0,870.7615727688041,8,3,3,3,4.957932916744889
1640,527252050,120,RL,4.110873864173311,8.991562278171614,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,4,Norm,Norm,TwnhsE,1Story,9,5,1.0,1.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,797.0,Unf,0.0,28.548204847240395,40.149719799769464,GasA,Ex,Y,SBrkr,7.385230923066573,0,0,7.385230923066573,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1.0,Fin,2.0,23.57965224510319,TA,TA,Y,0,164,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD ,12.675763725937609,0,0,0,0,0,0,0,0,0,0,0,797.0,1619.3852309230665,8,3,4,5,5.5469592886776935
2926,923275080,80,RL,3.610917912644224,8.979290649090876,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,2,Norm,Norm,1Fam,SLvl,6,6,4.69041575982343,4.69041575982343,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819.0,Unf,0.0,13.564659966250536,31.670175244226233,GasA,TA,Y,SBrkr,6.910750787961936,0,0,6.910750787961936,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Detchd,4.69041575982343,Unf,2.0,24.24871130596428,TA,TA,Y,120,0,0,0,0,0,Missing,GdPrv,Missing,0,3,2006,WD ,11.867097278690842,0,0,0,0,0,0,0,0,0,0,0,819.0,1009.9107507879619,8,3,3,3,4.941874986950475
653,535354070,20,RL,4.0943445622221,9.169518377455928,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,6,7.681145747868608,7.681145747868608,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,390.0,Unf,0.0,28.460498941515414,34.64101615137755,GasA,TA,Y,SBrkr,7.090076835776092,0,0,7.090076835776092,0.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,7.681145747868608,Fin,1.0,15.684387141358123,TA,TA,Y,126,0,0,0,0,0,Missing,GdWo,Missing,0,8,2009,WD ,11.77452020265869,0,0,0,0,0,0,0,0,0,0,0,390.0,1207.090076835776,8,3,3,3,4.778164536327273
2406,528181030,120,RL,3.871201010907891,8.847216104357543,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,TwnhsE,1Story,7,5,1.0,0.0,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,36.98648401781386,36.98648401781386,GasA,Ex,Y,SBrkr,7.221105098182496,0,0,7.221105098182496,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,1.0,RFn,2.0,21.77154105707724,TA,TA,Y,132,35,0,0,0,0,Missing,Missing,Missing,0,9,2006,New,12.218495165528733,0,0,0,0,0,0,0,0,0,0,0,0.0,1375.2211050981825,8,3,4,4,5.21953838743129
2701,904100170,20,RL,4.605170185988092,9.969743348313193,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,1,Norm,Norm,1Fam,1Story,5,5,7.483314773547883,7.483314773547883,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,FuseA,7.402451520818244,0,0,7.402451520818244,0.0,0.0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,7.483314773547883,RFn,2.0,19.849433241279208,TA,TA,Y,0,0,225,0,0,0,Missing,Missing,Shed,600,6,2006,WD ,11.782952602183288,0,0,0,0,0,0,0,0,0,0,0,0.0,7.402451520818244,7,3,3,3,4.470477564325188
1472,907295100,90,RM,4.418840607796598,9.222861652529854,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,3,Norm,Norm,Duplex,SFoyer,6,5,3.3166247903554,3.1622776601683795,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593.0,LwQ,162.0,9.1104335791443,42.871902220452036,GasA,Ex,Y,SBrkr,7.516433302915632,0,0,7.516433302915632,2.0,0.0,2,0,2,2,TA,8,Typ,0,Missing,Attchd,3.1622776601683795,Unf,3.0,26.851443164195103,TA,TA,Y,160,67,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.128111104060462,0,0,0,0,0,0,0,0,0,0,0,1755.0,1845.5164333029156,8,4,3,3,5.087603032267568
